col1,col2
838.5,0.96074998378754
839.0,0.95221102237701
839.5,0.94280600547791
840.0,0.9334009885788
840.5,0.92719602584839
841.0,0.92099702358246
841.5,0.92010098695755
842.0,0.91920500993729
842.5,0.92206001281738
843.0,0.92491501569748
843.5,0.93138599395752
844.0,0.93785899877548
844.5,0.94543701410294
845.0,0.95301097631454
845.5,0.96057397127151
846.0,0.96813297271729
846.5,0.97486102581024
847.0,0.98159199953079
847.5,0.98607397079468
848.0,0.99055498838425
848.5,0.99194002151489
849.0,0.99332499504089
849.5,0.99381601810455
850.0,0.99430698156357
850.5,0.9927179813385
851.0,0.99112802743912
851.5,0.98786598443985
852.0,0.98460501432419
852.5,0.98203498125076
853.0,0.97946298122406
853.5,0.97541499137878
854.0,0.97136700153351
854.5,0.96910101175308
855.0,0.9668340086937
855.5,0.96370500326157
856.0,0.96058201789856
856.5,0.958880007267
857.0,0.95717799663544
857.5,0.95752197504044
858.0,0.95786702632904
858.5,0.9587339758873
859.0,0.9596009850502
859.5,0.96174502372742
860.0,0.96388900279999
860.5,0.96625500917435
861.0,0.96862101554871
861.5,0.97137302160263
862.0,0.97412401437759
862.5,0.97734898328781
863.0,0.98057699203491
863.5,0.98291099071503
864.0,0.98524302244186
864.5,0.98845398426056
865.0,0.99166297912598
865.5,0.99312299489975
866.0,0.99458301067352
866.5,0.9954479932785
867.0,0.99631202220917
867.5,0.99711000919342
868.0,0.99790799617767
868.5,0.99728298187256
869.0,0.99665701389313
869.5,0.99624401330948
870.0,0.99583101272583
870.5,0.99363702535629
871.0,0.99144500494003
871.5,0.98945599794388
872.0,0.98746597766876
872.5,0.98482400178909
873.0,0.98218601942062
873.5,0.97984802722931
874.0,0.97750800848007
874.5,0.97477000951767
875.0,0.97203397750854
875.5,0.96967399120331
876.0,0.96731400489807
876.5,0.96581202745438
877.0,0.96430999040604
877.5,0.96293902397156
878.0,0.96156799793243
878.5,0.96158301830292
879.0,0.96159797906876
879.5,0.9615849852562
880.0,0.96157199144363
880.5,0.96296501159668
881.0,0.96435898542404
881.5,0.96621602773666
882.0,0.96807599067688
882.5,0.97066402435303
883.0,0.97325199842453
883.5,0.97576498985291
884.0,0.97827798128128
884.5,0.98036497831345
885.0,0.98245000839233
885.5,0.98558801412582
886.0,0.98873001337051
886.5,0.99066197872162
887.0,0.99259197711945
887.5,0.99393898248672
888.0,0.995285987854
888.5,0.9959220290184
889.0,0.99655801057816
889.5,0.99699598550797
890.0,0.99743402004242
890.5,0.9974120259285
891.0,0.99739098548889
891.5,0.99659597873688
892.0,0.99580097198486
892.5,0.99389499425888
893.0,0.99198997020721
893.5,0.99036997556686
894.0,0.98874998092651
894.5,0.9873960018158
895.0,0.98604202270508
895.5,0.98357498645782
896.0,0.98110800981522
896.5,0.97983700037003
897.0,0.9785670042038
897.5,0.97633999586105
898.0,0.97411602735519
898.5,0.97345697879791
899.0,0.97279798984528
899.5,0.97147101163864
900.0,0.97014600038528
900.5,0.96946400403976
901.0,0.96878302097321
901.5,0.96818101406097
902.0,0.96757900714874
902.5,0.96815097332001
903.0,0.96872401237488
903.5,0.96897900104523
904.0,0.96923398971558
904.5,0.97056597471237
905.0,0.97189897298813
905.5,0.97332799434662
906.0,0.97475701570511
906.5,0.97618901729584
907.0,0.97762298583984
907.5,0.97847402095795
908.0,0.97932499647141
908.5,0.9814590215683
909.0,0.98359102010727
909.5,0.98586297035217
910.0,0.98813599348068
910.5,0.98886698484421
911.0,0.98959702253342
911.5,0.99188101291656
912.0,0.99416697025299
912.5,0.99492102861404
913.0,0.99567598104477
913.5,0.99665200710297
914.0,0.9976270198822
914.5,0.99787098169327
915.0,0.99811500310898
915.5,0.99787098169327
916.0,0.9976270198822
916.5,0.99651598930359
917.0,0.9954069852829
917.5,0.99426198005676
918.0,0.99311900138855
918.5,0.99266397953033
919.0,0.9922080039978
919.5,0.99070698022842
920.0,0.98920500278473
920.5,0.9876070022583
921.0,0.98600900173187
921.5,0.98465901613235
922.0,0.98330998420715
922.5,0.98154801130295
923.0,0.97978800535202
923.5,0.97919398546219
924.0,0.97859901189804
924.5,0.97800898551941
925.0,0.97741901874542
925.5,0.97694802284241
926.0,0.97647702693939
926.5,0.97611999511719
927.0,0.97576397657394
927.5,0.97577399015427
928.0,0.97578299045563
928.5,0.97583800554276
929.0,0.97589200735092
929.5,0.97601097822189
930.0,0.97612899541855
930.5,0.97611898183823
931.0,0.97610801458359
931.5,0.97685098648071
932.0,0.9775949716568
932.5,0.9785670042038
933.0,0.97953897714615
933.5,0.97936797142029
934.0,0.97919601202011
934.5,0.9800900220871
935.0,0.98098301887512
935.5,0.98203098773956
936.0,0.98307901620865
936.5,0.98361599445343
