col1,col2
300.5,4.82e-06
301.0,1.01e-05
301.5,1.02e-05
302.0,6.64e-06
302.5,1.61e-06
303.0,9.5e-07
303.5,9.5e-07
304.0,9.5e-07
304.5,1.64e-06
305.0,2.8e-06
305.5,4.38e-06
306.0,3.65e-06
306.5,3.27e-06
307.0,1.29e-06
307.5,1.26e-06
308.0,3.36e-06
308.5,6.41e-06
309.0,7.64e-06
309.5,4.26e-06
310.0,1.89e-06
310.5,9.5e-07
311.0,9.5e-07
311.5,9.5e-07
312.0,9.5e-07
312.5,3.04e-06
313.0,1.39e-05
313.5,6.08e-05
314.0,0.000110846
314.5,0.000104977
315.0,4.85e-05
315.5,9.2e-06
316.0,7.42e-06
316.5,1.39e-05
317.0,1.53e-05
317.5,2.89e-05
318.0,7.9e-05
318.5,0.000207948
319.0,0.00105646
319.5,0.038776599
320.0,0.199200004
320.5,0.464576989
321.0,0.671112001
321.5,0.73468101
322.0,0.749017
322.5,0.799139023
323.0,0.843666017
323.5,0.853967011
324.0,0.852177978
324.5,0.850003004
325.0,0.851056993
325.5,0.866271973
326.0,0.875702977
326.5,0.882673979
327.0,0.888724029
327.5,0.886864007
328.0,0.889720023
328.5,0.892781973
329.0,0.902750015
329.5,0.910980999
330.0,0.903827012
330.5,0.911060989
331.0,0.907498002
331.5,0.907253981
332.0,0.911731005
332.5,0.911728024
333.0,0.915103018
333.5,0.925743997
334.0,0.933664978
334.5,0.933731973
335.0,0.933112025
335.5,0.931492984
336.0,0.936955988
336.5,0.936883986
337.0,0.941709995
337.5,0.943687975
338.0,0.945257008
338.5,0.939402997
339.0,0.935476005
339.5,0.934840024
340.0,0.933569014
340.5,0.939961016
341.0,0.948637009
341.5,0.951220989
342.0,0.948442996
342.5,0.94521302
343.0,0.949989974
343.5,0.954550982
344.0,0.952959001
344.5,0.942879975
345.0,0.934769988
345.5,0.929760993
346.0,0.931486011
346.5,0.944500029
347.0,0.949015021
347.5,0.954002023
348.0,0.959258974
348.5,0.961377025
349.0,0.959877014
349.5,0.96033603
350.0,0.96401298
350.5,0.963320971
351.0,0.95847398
351.5,0.958691001
352.0,0.961347997
352.5,0.962238014
353.0,0.966077983
353.5,0.967227995
354.0,0.964128017
354.5,0.966440976
355.0,0.962270021
355.5,0.959721982
356.0,0.954661012
356.5,0.956210971
357.0,0.959213972
357.5,0.964348018
358.0,0.969627023
358.5,0.970207989
359.0,0.966334999
359.5,0.968981981
360.0,0.967817008
360.5,0.969115019
361.0,0.965974987
361.5,0.966033995
362.0,0.962523997
362.5,0.967064023
363.0,0.969729006
363.5,0.971553028
364.0,0.966642976
364.5,0.963980019
365.0,0.964717984
365.5,0.967796981
366.0,0.969651997
366.5,0.971334994
367.0,0.969054997
367.5,0.970754027
368.0,0.971257985
368.5,0.968914986
369.0,0.964258015
369.5,0.957126975
370.0,0.958109975
370.5,0.961314976
371.0,0.95736903
371.5,0.949792981
372.0,0.946726024
372.5,0.951858997
373.0,0.959667027
373.5,0.958810985
374.0,0.948361993
374.5,0.945083976
375.0,0.943561971
375.5,0.936779976
376.0,0.938068986
376.5,0.948143005
377.0,0.960304022
377.5,0.968200982
378.0,0.965089023
378.5,0.956583977
