index	name	lam	centerlam	bandwidth	response	group
0	u	3400.0	3556.492837869254	3747.238481188844	0.0	sdt_default
0	u	3405.0	3556.492837869254	3747.238481188844	0.001208534488373138	sdt_default
0	u	3410.0	3556.492837869254	3747.238481188844	0.0024691769181558665	sdt_default
0	u	3415.0	3556.492837869254	3747.238481188844	0.003749953648448601	sdt_default
0	u	3420.0	3556.492837869254	3747.238481188844	0.00502308287361285	sdt_default
0	u	3425.0	3556.492837869254	3747.238481188844	0.006301677729155391	sdt_default
0	u	3430.0	3556.492837869254	3747.238481188844	0.007643584458248898	sdt_default
0	u	3435.0	3556.492837869254	3747.238481188844	0.009010160660868849	sdt_default
0	u	3440.0	3556.492837869254	3747.238481188844	0.010302853527119422	sdt_default
0	u	3445.0	3556.492837869254	3747.238481188844	0.011564068218424184	sdt_default
