col1,col2
643.0,5.5632201110711e-05
643.5,5.2257299103076e-05
644.0,4.9553698772797e-05
644.5,4.6127101086313e-05
645.0,4.1848801629385e-05
645.5,4.0498700400349e-05
646.0,3.8641799619654e-05
646.5,3.7400299333967e-05
647.0,3.7570498534478e-05
647.5,3.849069980788e-05
648.0,3.9163900510175e-05
648.5,4.0010600059759e-05
649.0,4.1367100493517e-05
649.5,4.3358901166357e-05
650.0,4.5398399379337e-05
650.5,4.8590900405543e-05
651.0,5.0515500333859e-05
651.5,5.3781499445904e-05
652.0,5.6646400480531e-05
652.5,5.8416699175723e-05
653.0,5.9920301282546e-05
653.5,6.0751299315598e-05
654.0,6.0941598349018e-05
654.5,6.0798600316048e-05
655.0,5.9940099163214e-05
655.5,5.948329999228e-05
656.0,6.0541100538103e-05
656.5,5.8826099120779e-05
657.0,5.9263100411044e-05
657.5,5.8951998653356e-05
658.0,5.956500172033e-05
658.5,5.8730798627948e-05
659.0,6.0523401771206e-05
659.5,5.8564299251884e-05
660.0,5.7830398873193e-05
660.5,5.5921900639078e-05
661.0,5.486069858307e-05
661.5,5.2274499466876e-05
662.0,5.0848499085987e-05
662.5,4.8002199037001e-05
663.0,4.822979826713e-05
663.5,4.5324599341257e-05
664.0,4.4882399379276e-05
664.5,4.4462500227382e-05
665.0,4.6508699597325e-05
665.5,4.8163899919018e-05
666.0,4.990910019842e-05
666.5,5.4715001169825e-05
667.0,5.8257599448552e-05
667.5,6.189729901962e-05
668.0,6.6062901169062e-05
668.5,6.9845198595431e-05
669.0,6.9341200287454e-05
669.5,6.7036402469967e-05
670.0,6.0920301621081e-05
670.5,5.3720101277577e-05
671.0,4.4614098442253e-05
671.5,3.6890298360959e-05
672.0,3.0981998861535e-05
672.5,2.5650400857558e-05
673.0,2.1361800463637e-05
673.5,1.8390499462839e-05
674.0,1.63276999956e-05
674.5,1.4626500160375e-05
675.0,1.3279800441524e-05
675.5,1.2110999705328e-05
676.0,1.1945799997193e-05
676.5,1.0567499884928e-05
677.0,1.0570400263532e-05
677.5,1.0572899554973e-05
678.0,1.0574600310065e-05
678.5,1.0882299648074e-05
679.0,1.073549992725e-05
679.5,1.1735600310203e-05
680.0,1.245889961865e-05
680.5,1.3607499568025e-05
681.0,1.5088799955265e-05
681.5,1.7551299606566e-05
682.0,2.0282899640733e-05
682.5,2.3451799279428e-05
